0	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10	0.04691358024691358	0.007133058984910837	2.7434842249657066E-4	0.09492455418381344	0.0043895747599451305	0.005761316872427984	0.12098765432098765	0.011248285322359395	0.005761316872427984	0.005761316872427984	0.012620027434842248	0.19780521262002743	0.06337448559670782	0.007133058984910837	0.0016460905349794238	0.01673525377229081	0.003017832647462277	0.20329218106995883	0.003017832647462277	0.029080932784636488	0.145679012345679	2.7434842249657066E-4	0.0043895747599451305	0.0016460905349794238	0.007133058984910837
1	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10090	0.05645756457564576	1.845018450184502E-4	1.845018450184502E-4	0.1754612546125461	1.845018450184502E-4	0.028782287822878228	0.022324723247232472	0.015867158671586716	0.08228782287822879	0.023247232472324724	0.001107011070110701	0.281549815498155	0.043542435424354244	1.845018450184502E-4	0.0020295202952029523	0.03708487084870849	1.845018450184502E-4	0.12011070110701105	1.845018450184502E-4	0.001107011070110701	0.10535055350553506	1.845018450184502E-4	0.001107011070110701	0.001107011070110701	1.845018450184502E-4
2	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10150	2.4783147459727387E-4	0.001486988847583643	2.4783147459727387E-4	0.12664188351920694	2.4783147459727387E-4	0.0758364312267658	2.4783147459727387E-4	0.0076827757125154895	0.04733581164807931	0.008921933085501859	2.4783147459727387E-4	0.03494423791821561	0.17744733581164807	0.17744733581164807	0.00644361833952912	0.03246592317224287	0.003965303593556382	2.4783147459727387E-4	0.08946716232961587	0.017596034696406443	0.1043370508054523	2.4783147459727387E-4	2.4783147459727387E-4	2.4783147459727387E-4	0.08574969021065676
3	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10180	0.09778172138420586	1.774622892635315E-4	1.774622892635315E-4	0.11464063886424133	1.774622892635315E-4	0.046317657497781724	0.008163265306122448	1.774622892635315E-4	0.03034605146406389	0.0019520851818988466	1.774622892635315E-4	0.20780834072759538	0.13061224489795917	0.0019520851818988466	1.774622892635315E-4	1.774622892635315E-4	0.008163265306122448	0.14747116237799465	0.06317657497781722	1.774622892635315E-4	0.09157054125998225	1.774622892635315E-4	0.018811002661934337	0.029458740017746232	1.774622892635315E-4
4	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10220	0.010432569974554707	2.544529262086514E-4	0.018066157760814248	0.015521628498727735	2.544529262086514E-4	0.05241730279898219	0.04351145038167939	0.004071246819338422	0.09440203562340967	0.12366412213740459	0.0027989821882951657	0.029516539440203562	0.13384223918575064	0.014249363867684477	0.0015267175572519084	0.03333333333333333	2.544529262086514E-4	2.544529262086514E-4	0.0066157760814249365	0.049872773536895676	0.3412213740458015	0.0066157760814249365	2.544529262086514E-4	0.01679389312977099	2.544529262086514E-4
5	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102500	2.6595744680851064E-4	0.4377659574468085	2.6595744680851064E-4	0.06808510638297872	0.006914893617021277	0.04813829787234043	0.0015957446808510637	2.6595744680851064E-4	0.0175531914893617	0.00824468085106383	2.6595744680851064E-4	0.014893617021276595	0.1425531914893617	0.00824468085106383	2.6595744680851064E-4	2.6595744680851064E-4	2.6595744680851064E-4	0.0015957446808510637	0.05877659574468085	0.006914893617021277	0.1	2.6595744680851064E-4	2.6595744680851064E-4	0.0015957446808510637	0.0747340425531915
6	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102600	0.02246941045606229	0.2171301446051168	2.224694104560623E-4	0.08253615127919911	0.0525027808676307	0.0013348164627363737	2.224694104560623E-4	0.033592880978865404	0.11590656284760846	2.224694104560623E-4	2.224694104560623E-4	2.224694104560623E-4	0.16707452725250277	2.224694104560623E-4	2.224694104560623E-4	0.02246941045606229	2.224694104560623E-4	0.008008898776418243	0.18598442714126806	2.224694104560623E-4	0.07697441601779756	2.224694104560623E-4	2.224694104560623E-4	2.224694104560623E-4	0.011345939933259176
7	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102700	0.0026284348864994028	0.0014336917562724014	2.3894862604540026E-4	0.03249701314217443	2.3894862604540026E-4	2.3894862604540026E-4	0.02054958183990442	2.3894862604540026E-4	0.05758661887694146	0.007407407407407408	0.0026284348864994028	0.044444444444444446	0.09223416965352449	2.3894862604540026E-4	2.3894862604540026E-4	0.0014336917562724014	0.0026284348864994028	0.03130227001194743	2.3894862604540026E-4	0.09940262843488651	0.24755077658303462	2.3894862604540026E-4	0.018160095579450416	0.3359617682198327	2.3894862604540026E-4
8	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102820	0.022816901408450704	0.0495774647887324	0.007323943661971831	0.04112676056338028	0.1143661971830986	2.8169014084507044E-4	0.022816901408450704	0.011549295774647887	2.8169014084507044E-4	0.05521126760563381	0.003098591549295775	2.8169014084507044E-4	0.21577464788732392	0.043943661971830986	2.8169014084507044E-4	2.8169014084507044E-4	2.8169014084507044E-4	2.8169014084507044E-4	0.0016901408450704224	0.15380281690140846	0.24535211267605633	0.0016901408450704224	0.005915492957746479	0.0016901408450704224	2.8169014084507044E-4
9	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102840	0.013523809523809523	0.007809523809523809	1.9047619047619048E-4	0.08590476190476191	0.0030476190476190477	0.0030476190476190477	0.03066666666666667	1.9047619047619048E-4	0.15066666666666664	1.9047619047619048E-4	0.0011428571428571427	0.007809523809523809	0.21638095238095237	0.006857142857142858	0.010666666666666666	0.05066666666666667	0.019238095238095238	0.004	0.084	0.006857142857142858	0.06971428571428571	1.9047619047619048E-4	1.9047619047619048E-4	0.010666666666666666	0.21638095238095237
10	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/104200	0.030327868852459014	2.73224043715847E-4	0.008469945355191258	0.11639344262295083	2.73224043715847E-4	0.003005464480874317	2.73224043715847E-4	0.022131147540983605	0.03989071038251366	2.73224043715847E-4	2.73224043715847E-4	2.73224043715847E-4	0.18333333333333332	0.001639344262295082	2.73224043715847E-4	2.73224043715847E-4	0.05081967213114755	2.73224043715847E-4	0.38825136612021854	0.0057377049180327875	0.10273224043715848	0.04398907103825137	2.73224043715847E-4	2.73224043715847E-4	2.73224043715847E-4
11	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/104700	0.0032955715756951597	0.0032955715756951597	0.01565396498455201	0.05581874356333677	0.0032955715756951597	0.0043254376930998975	0.0032955715756951597	0.01565396498455201	0.05169927909371782	2.0597322348094748E-4	0.0032955715756951597	0.02698249227600412	0.12996910401647785	0.01771369721936148	0.0012358393408856848	0.020803295571575696	0.01771369721936148	0.4008238928939238	2.0597322348094748E-4	2.0597322348094748E-4	0.12893923789907313	2.0597322348094748E-4	0.052729145211122555	0.04243048403707518	2.0597322348094748E-4
12	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/104900	0.021640903686087988	2.3781212841854935E-4	0.004994054696789536	0.0906064209274673	2.3781212841854935E-4	0.001426872770511296	0.016884661117717	2.3781212841854935E-4	0.16313912009512485	0.01807372175980975	0.001426872770511296	0.08347205707491083	0.17265160523186682	0.008561236623067776	0.0038049940546967895	0.031153388822829964	2.3781212841854935E-4	0.0727705112960761	0.034720570749108205	0.002615933412604043	0.12152199762187872	2.3781212841854935E-4	0.06325802615933412	0.08585017835909632	2.3781212841854935E-4
13	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10500	0.055823714585519414	2.0986358866736623E-4	0.0023084994753410286	0.07156348373557188	2.0986358866736623E-4	2.0986358866736623E-4	0.02329485834207765	0.08520461699895068	0.019097586568730323	0.4818467995802728	2.0986358866736623E-4	0.021196222455403986	0.1502623294858342	2.0986358866736623E-4	0.0012591815320041973	2.0986358866736623E-4	2.0986358866736623E-4	0.0065057712486883525	2.0986358866736623E-4	2.0986358866736623E-4	0.03798530954879329	2.0986358866736623E-4	0.03903462749213012	0.0023084994753410286	2.0986358866736623E-4
14	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/105000	0.0013729977116704805	2.288329519450801E-4	0.021967963386727688	0.17757437070938215	0.004805491990846682	0.3389016018306636	0.021967963386727688	2.288329519450801E-4	2.288329519450801E-4	0.004805491990846682	2.288329519450801E-4	0.008237986270022883	0.13180778032036614	0.0013729977116704805	2.288329519450801E-4	2.288329519450801E-4	0.004805491990846682	0.0013729977116704805	0.007093821510297483	2.288329519450801E-4	0.10892448512585813	0.12036613272311213	0.0425629290617849	2.288329519450801E-4	2.288329519450801E-4
15	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/105400	0.08751677852348994	0.08885906040268457	2.684563758389262E-4	0.031140939597315436	2.684563758389262E-4	0.11167785234899329	0.011006711409395973	2.684563758389262E-4	0.0029530201342281882	0.011006711409395973	2.684563758389262E-4	2.684563758389262E-4	0.1868456375838926	2.684563758389262E-4	0.001610738255033557	2.684563758389262E-4	2.684563758389262E-4	0.012348993288590604	0.016375838926174495	0.09691275167785235	0.24859060402684563	0.008322147651006712	0.06067114093959732	0.001610738255033557	0.020402684563758388
16	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/105450	0.13252480705622932	2.205071664829107E-4	2.205071664829107E-4	0.13252480705622932	0.08621830209481808	0.03109151047409041	2.205071664829107E-4	0.12039691289966924	0.0024255788313120178	0.26593164277839026	2.205071664829107E-4	0.001323042998897464	0.1303197353914002	2.205071664829107E-4	0.017861080485115765	2.205071664829107E-4	2.205071664829107E-4	0.06637265711135612	0.001323042998897464	2.205071664829107E-4	0.007938257993384785	2.205071664829107E-4	2.205071664829107E-4	0.001323042998897464	2.205071664829107E-4
17	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/105600	2.2321428571428573E-4	0.18995535714285713	0.0013392857142857143	0.075	0.16428571428571428	2.2321428571428573E-4	0.0035714285714285718	0.005803571428571429	0.07276785714285715	2.2321428571428573E-4	2.2321428571428573E-4	0.013616071428571427	0.16874999999999998	0.0013392857142857143	2.2321428571428573E-4	0.04486607142857143	0.016964285714285713	0.024776785714285713	0.013616071428571427	2.2321428571428573E-4	0.09174107142857144	0.022544642857142857	0.030357142857142857	0.016964285714285713	0.040401785714285716
18	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/105800	0.01484184914841849	0.00145985401459854	2.4330900243309004E-4	0.21070559610705594	0.0732360097323601	0.012408759124087591	0.01362530413625304	2.4330900243309004E-4	0.0051094890510948905	2.4330900243309004E-4	2.4330900243309004E-4	0.007542579075425791	0.15231143552311435	2.4330900243309004E-4	2.4330900243309004E-4	0.01849148418491484	0.041605839416058395	2.4330900243309004E-4	0.3530413625304136	2.4330900243309004E-4	0.041605839416058395	0.035523114355231145	0.007542579075425791	0.008759124087591242	2.4330900243309004E-4
19	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10680	0.06518105849582173	1.8570102135561747E-4	0.0011142061281337048	0.14038997214484678	1.8570102135561747E-4	0.06239554317548747	1.8570102135561747E-4	0.04011142061281337	0.3168059424326834	1.8570102135561747E-4	0.008542246982358403	1.8570102135561747E-4	0.15617455896007426	0.018755803156917362	0.006685236768802228	0.06982358402971217	0.0011142061281337048	0.016898792943361187	1.8570102135561747E-4	0.011327762302692664	0.06146703806870938	0.017827298050139277	1.8570102135561747E-4	0.0029712163416898796	0.0011142061281337048
20	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/107100	2.190580503833516E-4	0.037458926615553126	2.190580503833516E-4	0.4087623220153341	0.01117196056955093	0.13384446878422782	0.030887185104052573	2.190580503833516E-4	0.037458926615553126	2.190580503833516E-4	0.0024096385542168677	2.190580503833516E-4	0.13603504928806134	2.190580503833516E-4	0.0035049288061336256	0.005695509309967142	0.013362541073384446	0.0035049288061336256	0.07031763417305587	2.190580503833516E-4	0.019934282584884992	0.021029572836801753	0.03417305585980285	2.190580503833516E-4	0.028696604600219056
