0	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10	1.3717421124828533E-4	0.028943758573388205	0.13319615912208504	1.3717421124828533E-4	0.0015089163237311386	0.0262002743484225	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	0.05363511659807956	0.008367626886145405	0.10438957475994512	0.002880658436213992	1.3717421124828533E-4	1.3717421124828533E-4	0.013854595336076816	1.3717421124828533E-4	0.004252400548696845	0.005624142661179697	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	0.0015089163237311386	1.3717421124828533E-4	0.0467764060356653	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	0.09341563786008229	1.3717421124828533E-4	0.01111111111111111	1.3717421124828533E-4	1.3717421124828533E-4	0.01111111111111111	0.14005486968449932	0.06049382716049383	0.01522633744855967	0.061865569272976685	1.3717421124828533E-4	0.15925925925925924	1.3717421124828533E-4	0.008367626886145405	1.3717421124828533E-4	0.004252400548696845	1.3717421124828533E-4
1	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10090	9.22509225092251E-5	0.018542435424354246	0.10894833948339483	9.22509225092251E-5	0.001937269372693727	0.0037822878228782283	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	0.04252767527675277	9.22509225092251E-5	0.0010147601476014761	0.0037822878228782283	9.22509225092251E-5	9.22509225092251E-5	0.002859778597785978	9.22509225092251E-5	0.13108856088560886	9.22509225092251E-5	9.22509225092251E-5	0.00562730627306273	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	0.13662361623616234	0.07112546125461254	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	0.0010147601476014761	0.12463099630996309	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	0.002859778597785978	0.1338560885608856	0.11263837638376384	9.22509225092251E-5	0.0010147601476014761	0.002859778597785978	0.07204797047970479	9.22509225092251E-5	0.001937269372693727	9.22509225092251E-5	9.22509225092251E-5	0.016697416974169745
2	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10150	0.029863692688971502	0.15254027261462205	1.2391573729863693E-4	1.2391573729863693E-4	0.0013630731102850064	0.0013630731102850064	0.01127633209417596	1.2391573729863693E-4	0.01127633209417596	0.024907063197026024	1.2391573729863693E-4	0.0013630731102850064	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	0.024907063197026024	1.2391573729863693E-4	1.2391573729863693E-4	0.0038413878562577448	1.2391573729863693E-4	1.2391573729863693E-4	0.08686493184634447	1.2391573729863693E-4	0.0013630731102850064	1.2391573729863693E-4	0.03110285006195787	0.13890954151177198	1.2391573729863693E-4	0.0026022304832713757	1.2391573729863693E-4	0.0063197026022304825	1.2391573729863693E-4	1.2391573729863693E-4	0.12403965303593556	1.2391573729863693E-4	0.005080545229244114	1.2391573729863693E-4	1.2391573729863693E-4	0.014993804213135068	0.0026022304832713757	0.05960346964064436	1.2391573729863693E-4	1.2391573729863693E-4	0.162453531598513	0.07075588599752168	0.0026022304832713757	0.012515489467162329	1.2391573729863693E-4	0.012515489467162329	1.2391573729863693E-4
3	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10180	0.035581188997338066	0.11632653061224489	0.09325643300798579	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	0.0027506654835847385	8.873114463176575E-5	0.01251109139307897	0.05510204081632653	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	0.007187222715173025	8.873114463176575E-5	0.007187222715173025	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	0.06397515527950311	0.07728482697426796	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	0.14028393966282166	0.009849157054125998	8.873114463176575E-5	8.873114463176575E-5	0.0036379769299023953	0.0036379769299023953	0.13141082519964506	0.018722271517302574	8.873114463176575E-5	0.036468500443655724	8.873114463176575E-5	0.12963620230700976	9.760425909494233E-4	0.004525288376220053	8.873114463176575E-5	0.00896184560780834	0.03824312333629104
4	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10220	0.0013994910941475828	0.040839694656488554	0.014122137404580152	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	0.015394402035623408	1.272264631043257E-4	0.0866412213740458	0.11590330788804071	0.023027989821882953	0.06501272264631043	1.272264631043257E-4	0.0013994910941475828	1.272264631043257E-4	1.272264631043257E-4	0.0013994910941475828	0.0052162849872773535	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	0.11081424936386768	0.02048346055979644	0.003944020356234096	1.272264631043257E-4	1.272264631043257E-4	0.009033078880407124	1.272264631043257E-4	0.003944020356234096	0.30292620865139946	1.272264631043257E-4	1.272264631043257E-4	0.016666666666666666	0.0026717557251908397	0.04974554707379135	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	0.03193384223918575	0.0026717557251908397	1.272264631043257E-4	0.06119592875318066	1.272264631043257E-4	0.0026717557251908397	0.007760814249363868
5	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102500	1.3297872340425532E-4	0.08257978723404255	1.3297872340425532E-4	0.22619680851063828	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.004122340425531915	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.05332446808510639	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.028058510638297875	0.002792553191489362	0.11848404255319148	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.06529255319148937	1.3297872340425532E-4	1.3297872340425532E-4	0.10917553191489361	0.009441489361702127	0.002792553191489362	0.0014627659574468087	0.13311170212765958	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.1065159574468085	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.006781914893617021	1.3297872340425532E-4	0.01476063829787234	0.03071808510638298	1.3297872340425532E-4	1.3297872340425532E-4
6	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102600	1.1123470522803115E-4	0.23815350389321469	0.0067853170189099	1.1123470522803115E-4	0.0012235817575083428	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.021245828698553952	1.1123470522803115E-4	1.1123470522803115E-4	0.04238042269187987	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.0023359288097886542	1.1123470522803115E-4	0.023470522803114572	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.02235817575083426	0.011234705228031145	1.1123470522803115E-4	1.1123470522803115E-4	0.1413793103448276	0.10912124582869855	1.1123470522803115E-4	0.0023359288097886542	0.07352614015572859	0.05684093437152392	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.1424916573971079	1.1123470522803115E-4	1.1123470522803115E-4	0.0012235817575083428	1.1123470522803115E-4	0.0012235817575083428	0.0012235817575083428	1.1123470522803115E-4	0.06240266963292548	0.035706340378198
7	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102700	1.1947431302270013E-4	0.03237753882915173	0.0072879330943847066	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.09211469534050179	0.0013142174432497014	0.0025089605734767025	1.1947431302270013E-4	0.0013142174432497014	1.1947431302270013E-4	1.1947431302270013E-4	0.003703703703703704	1.1947431302270013E-4	0.21995221027479092	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.08733572281959379	1.1947431302270013E-4	0.003703703703703704	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.041935483870967745	0.18530465949820787	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.0013142174432497014	0.07658303464755077	1.1947431302270013E-4	0.0025089605734767025	1.1947431302270013E-4	0.06463560334528076	1.1947431302270013E-4	0.17216248506571086	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4
8	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102820	1.4084507042253522E-4	0.13535211267605632	1.4084507042253522E-4	0.06915492957746479	0.011408450704225352	0.0395774647887324	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	0.04802816901408451	0.0015492957746478875	0.018450704225352114	0.0043661971830985915	0.06070422535211268	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	0.0804225352112676	0.019859154929577464	1.4084507042253522E-4	0.0015492957746478875	1.4084507042253522E-4	1.4084507042253522E-4	0.0015492957746478875	0.0029577464788732395	1.4084507042253522E-4	1.4084507042253522E-4	0.22690140845070422	1.4084507042253522E-4	1.4084507042253522E-4	0.019859154929577464	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	0.050845070422535214	1.4084507042253522E-4	1.4084507042253522E-4	0.019859154929577464	1.4084507042253522E-4	1.4084507042253522E-4	0.16774647887323943	0.0015492957746478875	1.4084507042253522E-4	0.014225352112676056
9	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102840	0.008666666666666666	0.07342857142857143	0.04485714285714286	9.523809523809524E-5	9.523809523809524E-5	9.523809523809524E-5	0.0039047619047619044	9.523809523809524E-5	9.523809523809524E-5	0.0039047619047619044	9.523809523809524E-5	0.0029523809523809524	0.05723809523809524	9.523809523809524E-5	9.523809523809524E-5	0.11438095238095237	9.523809523809524E-5	0.0067619047619047615	9.523809523809524E-5	9.523809523809524E-5	0.0058095238095238096	0.23438095238095238	0.0039047619047619044	9.523809523809524E-5	0.012476190476190476	0.08866666666666666	0.04866666666666667	9.523809523809524E-5	9.523809523809524E-5	0.03247619047619048	9.523809523809524E-5	9.523809523809524E-5	9.523809523809524E-5	0.12866666666666665	0.0029523809523809524	0.0039047619047619044	9.523809523809524E-5	0.0058095238095238096	9.523809523809524E-5	9.523809523809524E-5	0.035333333333333335	9.523809523809524E-5	0.0010476190476190477	9.523809523809524E-5	0.015333333333333334	9.523809523809524E-5	0.014380952380952381	9.523809523809524E-5	0.04295238095238096	0.004857142857142857
