0	0.125	ship ships space combat crew fleet pirate pirates missions planets star enemy galaxy weapons station system captain systems planet ftl 
1	0.125	software program video free make easy create computer programming work workshop videos steam arcade tool learn user code virtual maker 
2	0.125	good system based level turn lot gameplay time mechanics difficulty make points easy great choose bit strategy unique start mode 
3	0.125	levels level platformer controls jump platforming super design sonic hard gameplay jumping music challenging difficulty die platformers challenge physics soundtrack 
4	0.125	money pay level free buy players time pvp items cash win gear mmo gold system hours currency spend people grind 
5	0.125	cards card players ball player deck board ai mode team online playing opponent match decks magic pool hearthstone win chess 
6	0.125	weapons guns gun enemies shooter weapon fun shoot zombies fps kill shooting ammo zombie dead enemy good mode sniper person 
7	0.125	story visual characters choices life character art endings ending read love vn music free girl people novels choice reading steam 
8	0.125	humor funny adventure characters point click batman jokes humour references deponia island arkham hilarious character fun comedy monkey voice stanley 
9	0.125	time find make player things made end long start isn feel thing back found people simply set experience real part 
10	0.125	horror atmosphere dark room scary sound find creepy light night walk fear jump door monsters walking monster rooms survival ghost 
11	0.125	war civ empire city world civilization country history total strategy cities years political military nation people ai rome historical nations 
12	0.125	puzzles puzzle click adventure solve point solving begin hidden portal art challenging easy music object hard difficult figure solution objects 
13	0.125	kawaii girls anime japanese cat girl cute night freddy date language fnaf ck words japan typing boobs english cats sakura 
14	0.125	building build survival crafting base food resources items world day minecraft make find things hours craft sandbox night blocks die 
15	0.125	rpg combat world quests character characters system quest fantasy battle dragon party skills story fallout final based rpgs magic turn 
16	0.125	units rts campaign strategy ai unit war battle enemy multiplayer battles map army base maps building troops faction heroes factions 
17	0.125	pc steam version fps port issues windows good settings graphics buy run work fix great controller ps support problems crashes 
18	0.125	items dungeon character loot classes level enemies spells dungeons monsters characters class rpg rogue item skills skill fun diablo find 
19	0.125	players people community team servers fun server maps player playing good friends free match played online skill win multiplayer map 
20	0.125	episode lego star wars characters movie season series episodes telltale max movies fan force jedi dead borderlands payne character park 
21	0.125	life half squad call mod duty multiplayer enemy cod tactical team campaign valve source cover war maps black battlefield soldier 
22	0.125	great time good playing played fun love amazing hours lot make back experience pretty recommend awesome people things bit feel 
23	0.125	people day kill make family simulator water life fire postal man blood dad goat baby place prison murder clean cheese 
24	0.125	island world water fish plants explore animals beautiful grow life map relaxing creatures mountain dinosaurs fishing music exploration bioshock find 
25	0.125	music mode soundtrack arcade beat press restart score songs song modes gameplay bullet screen rhythm difficulty hell fun style playing 
26	0.125	car cars vr racing race driving vive tracks physics fun drive track races multiplayer speed mode ai graphics real buy 
27	0.125	space alien planet aliens robot park earth robots universe fi sci warhammer marines mars planets marine power coaster crysis chaos 
28	0.125	fun free short simple time worth price achievements nice easy good steam gameplay minutes music buy recommend pretty bit graphics 
29	0.125	chop john pass madden whiskey poker chips casino nexon everquest tack items ragnarok night slimes digimon eq characters vindictus text 
30	0.125	original version years steam classic series played back graphics time made edition modern released doom music remake hd age buy 
31	0.125	early access devs developers content bugs release review update development developer buy updates steam money dev issues potential alpha work 
32	0.125	stealth missions mission ubisoft assassin uplay series creed open gameplay guards combat raider world tomb thief kill side ai level 
33	0.125	friends tower multiplayer op fun defense online mode friend player towers worms local maps single playing levels coop map played 
34	0.125	flight vehicles plane tanks tank planes fly missions aircraft world mission flying vehicle mech air simulator sim combat realistic mechs 
35	0.125	story good gameplay characters voice great interesting world character acting short feel bit plot adventure pretty point lot main experience 
36	0.125	bad good time make people thing pretty made isn point give back money times terrible didn playing dont gameplay recommend 
37	0.125	combat enemies boss enemy attack fight bosses attacks action fighting fights weapons system souls dark fun damage difficulty health hit 
38	0.125	city gta simulator building money train pug cities tycoon sim truck driving police map simulation buildings hours missions sims management 
39	0.125	characters fighting character mode story series online de capcom pc fighter combos gameplay moves rising resident fight combo port buy 
