0	0.125	cards card mobile deck board free win decks chess magic match version turn gold playing trading packs hearthstone steam pay 
1	0.125	visual story characters japanese anime english girl novels girls character cat steam cute read art life endings reading ending japan 
2	0.125	puzzles puzzle adventure solve click solving find hidden point object challenging items easy point-and-click figure complete island solution objects series 
3	0.125	star wars lego half-life movie half force life valve source universe mod black crysis jedi movies portal fan levels mesa 
4	0.125	gameplay player experience system makes mechanics level lot find difficulty players points unique variety number hours bit genre based feel 
5	0.125	original played series version years back time classic steam graphics great modern released edition release fans amazing playing made franchise 
6	0.125	music arcade soundtrack songs score beat song mode modes rhythm screen playing difficulty hit tracks sound steam simple bullet oppai 
7	0.125	die random items death roguelike generated rooms room run floor randomly lose dice stats characters rng luck isaac find events 
8	0.125	it's time good don't fun great lot pretty i'm you're playing hours i've recommend make worth played people bit there's 
9	0.125	time back make bad point things times makes feel end move long can't there's doesn't start left you're save screen 
10	0.125	missions enemy mission campaign squad multiplayer tactical vehicles soldiers cover sniper tanks tank fire alien war red shot assault aliens 
11	0.125	zombies zombie dead fallout survival survivors ammo character weapons find rising survivor map world combat items survive supplies kill infected 
12	0.125	combat rpg world battle character fantasy story characters spells dragon magic party final system battles rpgs quests turn spell skills 
13	0.125	story world experience art short music beautiful gameplay atmosphere great interesting find feel unique soundtrack style explore makes journey design 
14	0.125	day life people back man time friends i'm hours love family didn't left death friend night home head started playing 
15	0.125	units war rts strategy unit battle campaign battles map army factions empire enemy total civ faction attack troops build civilization 
16	0.125	steam windows software work program computer run download make account live install create works free gfwl video fix file find 
17	0.125	horror atmosphere find dark evil scary resident light sound creepy monster door fear jump room ghost scare monsters you'll flashlight 
18	0.125	john madden hacking bioshock programming deus code human darksiders hack spacechem aeiou shadowrun pug cyberpunk revolution eve hacker cut rapture 
19	0.125	car cars racing driving race drive physics tracks track vehicles vehicle races engine road speed simulator truck dirt realistic real 
20	0.125	fun multiplayer friends players online mode player playing people co-op great played modes friend team match maps community matches good 
21	0.125	story characters character voice acting good choices interesting plot episode ending dialogue series main end point part make events scenes 
22	0.125	players pay money free pvp time system people win level cash player community playing items gear currency mmo give spend 
23	0.125	world food water survival island crafting animals find night grow resources make plants build map start mountain die hunting base 
24	0.125	flight worms plane planes poker simulator fly sim aircraft fsx metro tables flying table world airport chips real worm smite 
25	0.125	missions stealth story city mission uplay ubisoft creed open world guards batman main gta side combat gameplay assassin's kill arkham 
26	0.125	money steam buy people don't review bad dlc reviews made can't bought developers update support negative content broken edit reason 
27	0.125	funny humor fun achievements hilarious humour references jokes laugh postal goat simulator worth silly achievement comedy joke sense amusing style 
28	0.125	levels level controls jump platformer fun platforming gameplay challenge simple music hard challenging achievements easy design it's difficult stages soundtrack 
29	0.125	tower defense fun towers castle build heroes upgrade time gold enemies map upgrades hero kingdom enemy money clicker maps simple 
30	0.125	ship space ships begin planet planets crew combat universe missions build fleet pirates system station galaxy pirate systems enemy weapons 
31	0.125	city building money park build people train management make cities tycoon buildings work sim things simulation world simulator sims political 
32	0.125	items character level quests skills dungeon quest loot classes enemies weapons class combat skill system monsters dungeons find damage rpg 
33	0.125	ball vive team experience players pool physics make room shot free demo golf stanley football real year league baseball follow 
34	0.125	fps port issues controller version settings graphics options controls keyboard mouse system mode performance resolution support xbox runs issue good 
35	0.125	blood place night bowl water make skyrim dough clean salt ravioli cheese horse add god cup mess dust nights cleaning 
36	0.125	maps weapons server servers team people community fps map kill players weapon call cod guns mod duty shooter gun classes 
37	0.125	combat enemies boss fighting characters attack attacks fight enemy character bosses fights souls action moves special sword story mode combos 
38	0.125	early access bugs devs developers review release update development content updates developer build alpha community make issues potential current features 
39	0.125	weapons enemies gun guns shooter weapon shoot fun shooting kill levels enemy fps level action ammo good doom fire shooters 
