0	0.125	story characters character voice good acting interesting end plot short ending choices main dialogue episode great made feel worth writing 
1	0.125	original series version played years time back classic previous great graphics released fans edition lego franchise modern steam release fan 
2	0.125	war world empire civ city civilization political total country military cities people events nation history rome nations historical europe mods 
3	0.125	missions city story world batman gta side mission open police dead fun arkham postal main max combat people row rising 
4	0.125	world experience music art story beautiful gameplay find unique atmosphere soundtrack style sound feel sense design player explore great environment 
5	0.125	car cars racing driving race drive physics tracks track vehicles races ai speed road vehicle truck real graphics simulator engine 
6	0.125	enemy call multiplayer squad ai sniper missions duty cover mission team weapons cod campaign war fps shot maps guns good 
7	0.125	wars star assassin creed combat ac tomb raider lara bioshock force metro jedi ys assassins series light ii darksiders dark 
8	0.125	items enemies dungeon die boss souls find dark character monsters weapons kill level run rogue death random health traps bosses 
9	0.125	weapons begin enemies shoot shooter enemy fire weapon bullet damage shooting hell screen robot robots bullets power guns turrets laser 
10	0.125	players level pay pvp items money system gear cash mmo character win shop people free currency time class player grind 
11	0.125	ship space ships planet combat planets crew system universe fleet pirates build galaxy station star missions systems pirate resources cargo 
12	0.125	fun great good gameplay mode time playing nice pretty graphics worth recommend easy lot price bit simple music awesome played 
13	0.125	adventure click puzzles point characters items island series solve humor art puzzle deponia inventory adventures funny classic monkey clues bit 
14	0.125	players people community player friends team fun maps online multiplayer servers playing server match good played great mode map matches 
15	0.125	life half mod flight plane simulator valve planes engine source mods sim de aircraft fly fsx physics flying black garry 
16	0.125	weapons enemies gun guns zombies weapon shooter zombie fps kill ammo shooting shoot levels dead doom level person action enemy 
17	0.125	combat fighting characters enemies character attack fight attacks enemy story boss action mode fights moves combos sword combo bosses battle 
18	0.125	free money buy bad good steam time people review pay made make fun give minutes reviews recommend bought playing price 
19	0.125	early access bugs release devs developers update content review development updates alpha developer issues community released dev state fixed current 
20	0.125	units strategy campaign rts ai unit battle enemy map war battles build multiplayer army factions base attack building faction maps 
21	0.125	life people friends family friend day funny love minutes man cute house cat humor real simulator end child face worth 
22	0.125	visual characters story japanese anime character novels vn girls steam english girl read music free version art route japan endings 
23	0.125	building build city money park management buildings train make people work tycoon sim cities things sims built theme buy simulator 
24	0.125	good time pretty bit lot make bad feel gameplay things end isn player find point makes system feels times thing 
25	0.125	alien turn space aliens board chaos player campaign players chess dice based blood marines warhammer dawn xcom marine multiplayer move 
26	0.125	fallout water place snail dough clean add salt ravioli cheese la make toot cleaning horse plants real wasteland vault flour 
27	0.125	world find survival food crafting build base building night found things map resources make water island items day die animals 
28	0.125	combat rpg character quests skills system world quest characters enemies spells skill based battle story magic level party fantasy items 
29	0.125	ball players team player quack year match pool real league football ai online mount golf manager shot mode teams stats 
30	0.125	horror vr atmosphere room scary evil dark experience vive night jump resident creepy sound door monster find great fear light 
31	0.125	pc steam port fps version issues settings windows run graphics controller support options fix mouse great work ps resolution online 
32	0.125	stealth uplay ubisoft music mission guards songs song rhythm kill cry level gameplay missions guard enemies thief ways deus shadows 
33	0.125	puzzles puzzle levels solve short level achievements challenging easy simple find solving complete object hidden music time portal figure difficult 
34	0.125	time back hours playing make played made great long people things lot love start won put thing left takes day 
35	0.125	software program learn steam make video maker free learning programming support create tool easy computer youtube tools features videos made 
36	0.125	level levels jump controls platformer music platforming design enemies boss hard stage sonic super stages beat times hit challenge difficulty 
37	0.125	dont youre im youll ive isnt doesnt didnt make wont god youve wasnt escape follow free goat id find havent 
38	0.125	worms banned account people ban server hackers poker steam russian information chat hacking money hacker hours fishing forums cheating chips 
39	0.125	cards tower card defense mobile towers gold deck free hero heroes money upgrade playing decks version time level clicker steam 
