0	0.25	game it's don't time good play bad i'm can't games pretty make made people thing recommend buy playing you're that's 
1	0.25	game units war strategy campaign rts games play unit battle enemy army battles great good map multiplayer empire building combat 
2	0.25	enemies boss game combat it's bosses story attack enemy action controls character attacks good fight difficulty hard characters mode level 
3	0.25	car cars racing driving race simulator drive vehicles good tracks physics great track fun flight sim speed it's graphics vehicle 
4	0.25	ship space ships planet lego sonic crew john planets missions combat system madden star universe fleet fun pirate pirates galaxy 
5	0.25	game play fun players multiplayer friends online mode playing games player great team good played modes it's match people co-op 
6	0.25	game it's level levels fun music play simple games time great good easy gameplay nice achievements controls worth price bit 
7	0.25	cards card games steam software windows free it's program great deck vive video make version work easy click mobile computer 
8	0.25	game combat character rpg items system quests characters level skills enemies play it's dungeon quest good fun skill story loot 
9	0.25	weapons game guns fun good gun shooter weapon enemies it's enemy fps kill shoot maps zombies shooting dead great gameplay 
10	0.25	tower defense wars half-life game star towers games life great it's original mod force half valve play good enemies source 
11	0.25	game players play money people pay free community level server pvp win servers player system time playing buy items fun 
12	0.25	horror game atmosphere dark room find story scary sound night press restart evil door play great creepy light it's good 
13	0.25	game people fun life day funny hours love kill make play time things family mods simulator man years fallout friends 
14	0.25	game story puzzles games puzzle adventure it's great good short play voice point art click characters interesting bit acting solve 
15	0.25	game story original games series version great graphics characters play port missions gameplay good played years steam fps previous dlc 
16	0.25	game early access build content devs bugs developers great release building update review make updates development work issues community developer 
17	0.25	game time experience make feel world find things player lot you're hours makes interesting long you'll i've part games made 
18	0.25	survival water world find food crafting island day back base map make night things animals found die time resources hours 
19	0.25	story characters character visual choices it's good episode art music love ending short read life play kawaii girl anime plot 
