0	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10	1.3717421124828533E-4	0.01111111111111111	1.3717421124828533E-4	1.3717421124828533E-4	0.01934156378600823	0.03305898491083677	1.3717421124828533E-4	0.017969821673525378	1.3717421124828533E-4	0.009739368998628258	0.042661179698216735	0.009739368998628258	0.0015089163237311386	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	0.017969821673525378	1.3717421124828533E-4	0.03854595336076818	1.3717421124828533E-4	1.3717421124828533E-4	0.009739368998628258	0.028943758573388205	0.2786008230452675	1.3717421124828533E-4	0.012482853223593963	0.03580246913580247	1.3717421124828533E-4	1.3717421124828533E-4	0.002880658436213992	1.3717421124828533E-4	0.05775034293552812	0.12770919067215364	1.3717421124828533E-4	1.3717421124828533E-4	0.028943758573388205	0.004252400548696845	0.15377229080932783	1.3717421124828533E-4	1.3717421124828533E-4	1.3717421124828533E-4	0.045404663923182445	1.3717421124828533E-4	1.3717421124828533E-4	0.002880658436213992	0.005624142661179697
1	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10090	0.004704797047970479	0.05636531365313653	0.0010147601476014761	0.016697416974169745	9.22509225092251E-5	0.09695571955719556	9.22509225092251E-5	9.22509225092251E-5	0.0010147601476014761	9.22509225092251E-5	0.0812730627306273	0.007472324723247232	0.009317343173431735	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	0.05267527675276753	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	0.29529520295202955	0.025922509225092254	9.22509225092251E-5	9.22509225092251E-5	0.03976014760147602	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	0.04437269372693727	0.03514760147601476	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5	0.11540590405904058	9.22509225092251E-5	0.025922509225092254	9.22509225092251E-5	0.0757380073800738	0.012084870848708486	9.22509225092251E-5	9.22509225092251E-5	9.22509225092251E-5
2	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10150	0.012515489467162329	0.026146220570012393	1.2391573729863693E-4	0.007558859975216852	1.2391573729863693E-4	0.01127633209417596	0.021189591078066915	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	0.17236679058240395	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	0.042255266418835195	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	0.08934324659231721	0.005080545229244114	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	0.0013630731102850064	0.008798017348203221	1.2391573729863693E-4	0.024907063197026024	0.03358116480793061	0.10421313506815365	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	1.2391573729863693E-4	0.029863692688971502	1.2391573729863693E-4	1.2391573729863693E-4	0.0026022304832713757	0.050929368029739776	0.0026022304832713757	0.08066914498141263	0.11288723667905823	0.08810408921933084	0.0038413878562577448	0.03853779429987609	1.2391573729863693E-4	1.2391573729863693E-4	0.01003717472118959	0.016232961586121437
3	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10180	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	0.0036379769299023953	8.873114463176575E-5	0.11366459627329192	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	0.11810115350488021	9.760425909494233E-4	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	0.028482697426796807	8.873114463176575E-5	8.873114463176575E-5	9.760425909494233E-4	0.04977817213842059	0.204170363797693	0.07639751552795031	8.873114463176575E-5	0.05510204081632653	0.062200532386867784	8.873114463176575E-5	9.760425909494233E-4	8.873114463176575E-5	0.008074534161490683	0.03291925465838509	0.036468500443655724	8.873114463176575E-5	8.873114463176575E-5	0.040905057675244015	8.873114463176575E-5	0.061313220940550126	8.873114463176575E-5	0.04356699201419698	8.873114463176575E-5	0.059538598047914816	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5	8.873114463176575E-5
4	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/10220	1.272264631043257E-4	0.03193384223918575	0.01921119592875318	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	0.02048346055979644	1.272264631043257E-4	1.272264631043257E-4	0.0052162849872773535	0.1807888040712468	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	0.1248091603053435	1.272264631043257E-4	0.05483460559796438	1.272264631043257E-4	1.272264631043257E-4	0.011577608142493638	1.272264631043257E-4	1.272264631043257E-4	0.05737913486005089	0.023027989821882953	1.272264631043257E-4	1.272264631043257E-4	1.272264631043257E-4	0.010305343511450382	0.0013994910941475828	1.272264631043257E-4	1.272264631043257E-4	0.0013994910941475828	1.272264631043257E-4	0.10826972010178117	1.272264631043257E-4	1.272264631043257E-4	0.015394402035623408	0.0026717557251908397	0.08791348600508905	1.272264631043257E-4	0.04338422391857506	1.272264631043257E-4	0.06628498727735369	0.01921119592875318	0.11081424936386768	1.272264631043257E-4	1.272264631043257E-4
5	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102500	0.0014627659574468087	1.3297872340425532E-4	0.004122340425531915	1.3297872340425532E-4	0.2767287234042553	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.17832446808510638	0.0014627659574468087	1.3297872340425532E-4	1.3297872340425532E-4	0.0014627659574468087	1.3297872340425532E-4	0.006781914893617021	1.3297872340425532E-4	0.005452127659574467	0.19029255319148936	1.3297872340425532E-4	1.3297872340425532E-4	0.012101063829787234	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.012101063829787234	1.3297872340425532E-4	0.01875	0.05066489361702128	0.08125	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	0.02140957446808511	1.3297872340425532E-4	0.005452127659574467	0.017420212765957448	1.3297872340425532E-4	0.07593085106382978	1.3297872340425532E-4	0.03470744680851064	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4	1.3297872340425532E-4
6	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102600	1.1123470522803115E-4	1.1123470522803115E-4	0.0067853170189099	0.01457174638487208	0.07130144605116796	0.011234705228031145	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.16696329254727474	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.0023359288097886542	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.046829810901001113	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.0067853170189099	1.1123470522803115E-4	1.1123470522803115E-4	0.0012235817575083428	1.1123470522803115E-4	0.01568409343715239	0.103559510567297	0.2192436040044494	0.0012235817575083428	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4	0.004560622914349276	1.1123470522803115E-4	0.20923248053392657	0.0012235817575083428	0.04349276974416018	1.1123470522803115E-4	0.012347052280311457	1.1123470522803115E-4	1.1123470522803115E-4	0.005672969966629588	0.0023359288097886542	0.05016685205784205	1.1123470522803115E-4	1.1123470522803115E-4	1.1123470522803115E-4
7	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102700	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.0992831541218638	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.1040621266427718	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.004898446833930705	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.0013142174432497014	1.1947431302270013E-4	0.003703703703703704	0.16021505376344086	1.1947431302270013E-4	0.14109916367980885	1.1947431302270013E-4	0.07060931899641577	1.1947431302270013E-4	1.1947431302270013E-4	0.01923536439665472	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.031182795698924733	1.1947431302270013E-4	1.1947431302270013E-4	0.018040621266427716	0.008482676224611707	0.24145758661887692	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	0.09211469534050179	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4	1.1947431302270013E-4
8	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102820	1.4084507042253522E-4	0.0015492957746478875	1.4084507042253522E-4	1.4084507042253522E-4	0.0747887323943662	1.4084507042253522E-4	0.14661971830985915	0.02830985915492958	1.4084507042253522E-4	1.4084507042253522E-4	0.08323943661971832	1.4084507042253522E-4	0.01	0.0029577464788732395	1.4084507042253522E-4	0.06211267605633803	1.4084507042253522E-4	1.4084507042253522E-4	0.005774647887323943	1.4084507042253522E-4	1.4084507042253522E-4	0.008591549295774648	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	0.06352112676056339	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	0.06915492957746479	0.011408450704225352	0.0015492957746478875	1.4084507042253522E-4	1.4084507042253522E-4	0.008591549295774648	0.032535211267605633	1.4084507042253522E-4	0.02690140845070423	1.4084507042253522E-4	0.049436619718309864	0.03394366197183099	0.23816901408450702	0.02690140845070423	0.01	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4
9	file:/C:/Users/papacharlie/code/SteamyReviews/./data/reviews_2000_tokens/102840	0.002	0.03723809523809524	9.523809523809524E-5	0.0010476190476190477	0.0010476190476190477	0.0800952380952381	0.014380952380952381	9.523809523809524E-5	9.523809523809524E-5	9.523809523809524E-5	0.23819047619047617	9.523809523809524E-5	9.523809523809524E-5	9.523809523809524E-5	0.0029523809523809524	9.523809523809524E-5	9.523809523809524E-5	0.02961904761904762	0.002	0.13057142857142856	0.022000000000000002	9.523809523809524E-5	9.523809523809524E-5	0.002	0.0010476190476190477	9.523809523809524E-5	9.523809523809524E-5	0.0010476190476190477	9.523809523809524E-5	0.040095238095238094	0.045809523809523814	9.523809523809524E-5	9.523809523809524E-5	9.523809523809524E-5	9.523809523809524E-5	0.021047619047619048	0.027714285714285716	0.007714285714285714	0.004857142857142857	0.05342857142857143	9.523809523809524E-5	0.020095238095238097	9.523809523809524E-5	0.014380952380952381	0.12390476190476189	0.06961904761904761	0.0010476190476190477	0.0010476190476190477	0.002	9.523809523809524E-5
